timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 15:25:47.654242,4,"stress_label",3,128,0.0078125,0.569767441860465,0.569767441860465,0.6,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.577236,4,"stress_label",3,256,0.0078125,0.563953488372093,0.540697674418605,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.893743,4,"stress_label",3,2,0.015625,0.563953488372093,0.563953488372093,0.55968992248062,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.887345,4,"stress_label",3,4,0.015625,0.558139534883721,0.587209302325581,0.568217054263566,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.631395,4,"stress_label",3,8,0.015625,0.563953488372093,0.598837209302326,0.586046511627907,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.546606,4,"stress_label",3,16,0.015625,0.563953488372093,0.593023255813954,0.583720930232558,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.556705,4,"stress_label",3,32,0.015625,0.569767441860465,0.546511627906977,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:47.891667,4,"stress_label",3,64,0.015625,0.563953488372093,0.534883720930233,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.636144,4,"stress_label",3,128,0.015625,0.569767441860465,0.534883720930233,0.593023255813954,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.686847,4,"stress_label",3,256,0.015625,0.558139534883721,0.511627906976744,0.592248062015504,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.584904,4,"stress_label",3,2,0.03125,0.563953488372093,0.581395348837209,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.590812,4,"stress_label",3,4,0.03125,0.569767441860465,0.604651162790698,0.595348837209302,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.616654,4,"stress_label",3,8,0.03125,0.575581395348837,0.581395348837209,0.602325581395349,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.972656,4,"stress_label",3,16,0.03125,0.563953488372093,0.529069767441861,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.977447,4,"stress_label",3,32,0.03125,0.563953488372093,0.523255813953488,0.590697674418605,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:48.998515,4,"stress_label",3,64,0.03125,0.552325581395349,0.511627906976744,0.588372093023256,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
2025-12-19 15:25:49.002105,4,"stress_label",3,128,0.03125,0.529069767441861,0.563953488372093,0.578294573643411,3,"top3","hr_sd_precond;hr_med_precond;eda_med_precond"
