Participant_ID,Condition,FrontalLeft_Delta_Power,FrontalLeft_Theta_Power,FrontalLeft_LowAlpha_Power,FrontalLeft_HighAlpha_Power,FrontalLeft_LowBeta_Power,FrontalLeft_HighBeta_Power,FrontalLeft_Alpha_Power,FrontalLeft_Beta_Power,FrontalRight_Delta_Power,FrontalRight_Theta_Power,FrontalRight_LowAlpha_Power,FrontalRight_HighAlpha_Power,FrontalRight_LowBeta_Power,FrontalRight_HighBeta_Power,FrontalRight_Alpha_Power,FrontalRight_Beta_Power,OverallFrontal_Delta_Power,OverallFrontal_Theta_Power,OverallFrontal_LowAlpha_Power,OverallFrontal_HighAlpha_Power,OverallFrontal_LowBeta_Power,OverallFrontal_HighBeta_Power,OverallFrontal_Alpha_Power,OverallFrontal_Beta_Power,TemporalLeft_Delta_Power,TemporalLeft_Theta_Power,TemporalLeft_LowAlpha_Power,TemporalLeft_HighAlpha_Power,TemporalLeft_LowBeta_Power,TemporalLeft_HighBeta_Power,TemporalLeft_Alpha_Power,TemporalLeft_Beta_Power,TemporalRight_Delta_Power,TemporalRight_Theta_Power,TemporalRight_LowAlpha_Power,TemporalRight_HighAlpha_Power,TemporalRight_LowBeta_Power,TemporalRight_HighBeta_Power,TemporalRight_Alpha_Power,TemporalRight_Beta_Power,Temporal_Delta_Power,Temporal_Theta_Power,Temporal_LowAlpha_Power,Temporal_HighAlpha_Power,Temporal_LowBeta_Power,Temporal_HighBeta_Power,Temporal_Alpha_Power,Temporal_Beta_Power,Central_Delta_Power,Central_Theta_Power,Central_LowAlpha_Power,Central_HighAlpha_Power,Central_LowBeta_Power,Central_HighBeta_Power,Central_Alpha_Power,Central_Beta_Power,ParietalLeft_Delta_Power,ParietalLeft_Theta_Power,ParietalLeft_LowAlpha_Power,ParietalLeft_HighAlpha_Power,ParietalLeft_LowBeta_Power,ParietalLeft_HighBeta_Power,ParietalLeft_Alpha_Power,ParietalLeft_Beta_Power,ParietalRight_Delta_Power,ParietalRight_Theta_Power,ParietalRight_LowAlpha_Power,ParietalRight_HighAlpha_Power,ParietalRight_LowBeta_Power,ParietalRight_HighBeta_Power,ParietalRight_Alpha_Power,ParietalRight_Beta_Power,Parietal_Delta_Power,Parietal_Theta_Power,Parietal_LowAlpha_Power,Parietal_HighAlpha_Power,Parietal_LowBeta_Power,Parietal_HighBeta_Power,Parietal_Alpha_Power,Parietal_Beta_Power,Occipital_Delta_Power,Occipital_Theta_Power,Occipital_LowAlpha_Power,Occipital_HighAlpha_Power,Occipital_LowBeta_Power,Occipital_HighBeta_Power,Occipital_Alpha_Power,Occipital_Beta_Power,FrontalMidline_Delta_Power,FrontalMidline_Theta_Power,FrontalMidline_LowAlpha_Power,FrontalMidline_HighAlpha_Power,FrontalMidline_LowBeta_Power,FrontalMidline_HighBeta_Power,FrontalMidline_Alpha_Power,FrontalMidline_Beta_Power,Frontal_Alpha_Asymmetry,Alpha_Beta_Ratio,Theta_Beta_Ratio,RightFrontal_Alpha,Theta_Alpha_Ratio,FrontalLeft_SampleEntropy,FrontalLeft_SpectralEntropy,FrontalRight_SampleEntropy,FrontalRight_SpectralEntropy,OverallFrontal_SampleEntropy,OverallFrontal_SpectralEntropy,TemporalLeft_SampleEntropy,TemporalLeft_SpectralEntropy,TemporalRight_SampleEntropy,TemporalRight_SpectralEntropy,Temporal_SampleEntropy,Temporal_SpectralEntropy,Central_SampleEntropy,Central_SpectralEntropy,ParietalLeft_SampleEntropy,ParietalLeft_SpectralEntropy,ParietalRight_SampleEntropy,ParietalRight_SpectralEntropy,Parietal_SampleEntropy,Parietal_SpectralEntropy,Occipital_SampleEntropy,Occipital_SpectralEntropy,FrontalMidline_SampleEntropy,FrontalMidline_SpectralEntropy,Full_Response_Count,Full_Response_Rate_per_min,Full_Mean_Response_Latency_sec,Full_Response_Accuracy,Full_Response_Correct,Full_Response_Incorrect,Full_Response_Usable,Full_RMSSD,Full_Polar_HeartRate_BPM_CLEANED_ABS_Median,Full_Polar_HeartRate_BPM_CLEANED_ABS_Mean,Full_Polar_HeartRate_BPM_CLEANED_ABS_SD,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Median,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Mean,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakRate,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Max,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakArea,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_TotalSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_MeaningfulSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_ProportionMeaningful,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_LowVar_Flag,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_SD,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_SD,Full_Inter_Blink_Interval_CLEANED_ABS_Median,Full_Inter_Blink_Interval_CLEANED_ABS_Mean,Full_Inter_Blink_Interval_CLEANED_ABS_SD,Full_Current_Blink_Duration_CLEANED_ABS_Median,Full_Current_Blink_Duration_CLEANED_ABS_Mean,Full_Current_Blink_Duration_CLEANED_ABS_SD,Full_Full_Pupil_Dilation_Mean,Full_Full_Pupil_Dilation_Median,Full_Full_Pupil_Dilation_SD,Full_Full_Pupil_Dilation_Asymmetry,Stress,Calm,Happy,Sad,Pleasure,Arousal,NASA_Mental,NASA_Performance,NASA_Effort,IMI_Interest_Score,IMI_Effort_Score,IMI_Pressure_Score,IMI_Competence_Score,MPS_Phys_Presence_Score,MPS_Social_Presence_Score
16,Forest3,-2.8201,-3.886,-4.6168,-4.4135,-4.2204,-4.3429,-4.1447,-3.9656,-2.9139,-3.9373,-4.6743,-4.4911,-4.3802,-4.5676,-4.2116,-4.1528,-2.8746,-3.9137,-4.6473,-4.454,-4.3011,-4.4566,-4.1799,-4.0605,-2.2495,-3.1419,-3.963,-3.7225,-3.4961,-3.6658,-3.4595,-3.2606,-2.476,-3.5315,-4.26,-4.0758,-3.9686,-4.0365,-3.7895,-3.6892,-2.354,-3.3041,-4.0942,-3.8731,-3.6825,-3.822,-3.6023,-3.4346,-2.152,-3.1005,-3.8073,-3.6173,-3.4509,-3.6927,-3.3425,-3.2432,-1.4425,-2.4282,-3.0785,-2.9252,-2.7494,-3.0839,-2.6367,-2.5745,-3.0966,-4.0516,-4.7506,-4.5588,-4.4155,-4.6543,-4.2829,-4.2072,-1.7939,-2.7786,-3.4303,-3.2759,-3.1009,-3.4327,-2.9878,-2.9251,-3.0076,-3.9754,-4.6746,-4.4683,-4.3172,-4.5062,-4.1963,-4.09,-2.9823,-3.9409,-4.6734,-4.4881,-4.3846,-4.6397,-4.2099,-4.1827,-0.066839,-0.11948,0.24176,-4.2116,0.26901,,3.8879,,3.9593,,3.9325,,4.0196,,4.0108,,4.0149,,4.1708,,4.0605,,4.0897,,4.0754,,4.1474,,4.0157,0.0,0.0,,,0.0,0.0,False,12.547841866035292,75.0,74.60752107196888,6.642714075996185,856.0,845.6109790360925,116.27523715037673,4.053049609794155,4.140881289982689,0.3039840928362008,4.14147063207979,0.2592256289166003,0.1567749160134378,0.0025805004079787,0.616046727533379,0.0,4.608773728650095,28.0,23.0,0.0128779395296752,False,0.84293365,0.8490064481358037,0.5542768072070474,0.8533707,0.9242689762628656,0.5903077911019746,2.115921,4.76872183750438,5.3337427391117735,0.2270685,0.1901863072866839,0.0812547111009149,0.8866377121993346,0.8481521750000001,0.572292299154511,-0.0720538386686668,,,,,,,,,,,,,,,
16,LowStress_LowCog_Task,-3.8147,-4.6347,-5.4246,-5.2166,-4.7802,-4.7256,-4.9436,-4.4425,-3.828,-4.7187,-5.6081,-5.3835,-4.9651,-4.8152,-5.1166,-4.575,-3.8192,-4.6778,-5.5148,-5.3008,-4.8722,-4.7772,-5.0301,-4.513,-3.5002,-3.9936,-4.755,-4.5576,-4.112,-3.9791,-4.2772,-3.7316,-3.7537,-4.507,-5.2381,-4.9305,-4.5983,-4.4142,-4.6967,-4.1865,-3.6152,-4.1908,-4.9443,-4.7146,-4.3021,-4.155,-4.4485,-3.9132,-3.5563,-3.9776,-4.7599,-4.5034,-4.0317,-3.96,-4.2476,-3.6851,-3.0582,-3.4271,-4.2783,-4.0325,-3.5678,-3.4703,-3.7817,-3.2074,-4.2762,-4.9011,-5.6859,-5.3546,-4.9891,-4.8889,-5.1287,-4.6272,-3.3892,-3.7728,-4.6212,-4.3711,-3.9111,-3.8137,-4.1216,-3.5507,-4.1662,-4.8718,-5.649,-5.2888,-4.9174,-4.8088,-5.0723,-4.5495,-3.7997,-4.708,-5.5989,-5.3913,-4.9707,-4.8724,-5.1195,-4.6097,-0.17291,-0.51717,-0.098355,-5.1166,0.41144,,4.9294,,4.7711,,4.8233,,5.6531,,5.6112,,5.6311,,5.6195,,5.6992,,5.4356,,5.509,,5.4182,,4.5719,35.0,11.666991462745663,0.0,1.0,35.0,0.0,True,8.240423884656455,74.0,74.34183767794417,3.906141380347371,835.0,835.6322795341098,64.87107093253263,5.152182340865641,5.321013052666802,0.4011042449113584,5.320331754344516,0.3840392743699006,0.144364242087729,0.0017478541725993,0.501492750236721,0.0,3.147885364851392,26.0,14.0,0.0077734591893392,False,0.4390488,0.4262545051070408,0.3505329974760603,0.8050766,0.8259385907855694,0.3653881288563844,15.66415,13.058925581700484,6.23617572693574,0.4993569,0.5027598523894187,0.1626946152392133,0.6260965479463051,0.6220627000000001,0.3579605631662224,-0.3998104561071682,0.0,-1.0,0.0,0.0,1.0,2.0,7.0,1.0,7.0,16.0,26.0,20.0,35.0,3.8,3.2
16,Forest4,-2.3907,-3.4336,-4.0626,-3.9743,-3.8759,-4.1751,-3.6432,-3.6885,-2.5018,-3.4996,-4.0982,-4.0734,-4.0129,-4.2973,-3.7037,-3.8209,-2.4483,-3.468,-4.0807,-4.0248,-3.9455,-4.2432,-3.6744,-3.7578,-1.591,-2.7134,-3.4428,-3.1662,-3.018,-3.3815,-2.9105,-2.8504,-1.7814,-2.4878,-3.4353,-2.9328,-2.8751,-3.1947,-2.7743,-2.696,-1.6808,-2.5803,-3.4388,-3.028,-2.937,-3.2733,-2.8335,-2.7624,-1.6387,-2.6422,-3.2836,-3.1628,-3.1126,-3.4144,-2.8439,-2.9259,-0.82303,-2.0778,-2.677,-2.7276,-2.604,-2.9425,-2.3285,-2.4313,-2.41,-3.3884,-3.9589,-3.8538,-3.8544,-4.1749,-3.5359,-3.6728,-1.1731,-2.4168,-3.0148,-3.0554,-2.94,-3.2776,-2.6619,-2.7668,-2.4965,-3.4877,-4.0883,-4.0567,-4.0143,-4.3352,-3.6938,-3.8347,-2.5038,-3.4935,-4.0866,-4.0622,-4.0108,-4.3658,-3.6929,-3.8415,-0.060528,0.083401,0.34801,-3.7037,0.19946,,3.6936,,3.6299,,3.6578,,3.5769,,3.6576,,3.6194,,3.7002,,3.2615,,3.5989,,3.4539,,3.646,,3.6211,0.0,0.0,,,0.0,0.0,False,10.617809111611209,76.0,76.55677183945052,4.192085354019576,822.0,816.1169778922516,83.47896180853274,4.037668256463604,4.012744312490052,0.1227888363818186,4.012062589803032,0.094528537891847,0.1847704367301232,0.0016480090877878,0.4262152750844498,0.0,2.9433442307890267,33.0,23.0,0.0128779395296752,False,-0.1101379,-0.0712234554037918,0.419255066963005,0.3737106,0.4734195953130451,0.5158380905394758,2.075871,4.035772077245243,3.2854647210878327,0.0722452,0.1479646840186949,0.1317492058731348,0.2010980699546266,0.13178635,0.4675465787512404,-0.5414904347493218,,,,,,,,,,,,,,,
16,HighStress_LowCog_Task,-3.6747,-4.6851,-5.4656,-5.1585,-4.8009,-4.7169,-4.9224,-4.4452,-3.6598,-4.7479,-5.5554,-5.2597,-4.9096,-4.807,-5.0242,-4.5442,-3.6672,-4.7183,-5.5136,-5.2127,-4.859,-4.7708,-4.9764,-4.5012,-3.3114,-4.1018,-4.8279,-4.4617,-4.1326,-4.0481,-4.2493,-3.7766,-3.7183,-4.4933,-5.1653,-4.877,-4.5682,-4.446,-4.639,-4.1916,-3.4789,-4.2646,-4.9732,-4.6318,-4.3087,-4.2129,-4.4115,-3.9465,-3.1478,-3.9714,-4.6722,-4.3347,-3.9649,-3.8815,-4.1105,-3.6101,-2.5683,-3.4913,-4.1584,-3.8469,-3.4723,-3.4721,-3.6135,-3.1606,-3.5612,-4.446,-5.1585,-4.9031,-4.6625,-4.6806,-4.6479,-4.3598,-2.8862,-3.8057,-4.4768,-4.1701,-3.8051,-3.8058,-3.935,-3.4938,-3.949,-4.933,-5.5315,-5.1615,-4.8677,-4.8034,-4.9499,-4.5226,-3.6677,-4.7471,-5.5675,-5.2792,-4.9319,-4.8927,-5.0378,-4.5998,-0.10185,-0.47515,-0.14732,-5.0242,0.29068,,4.4546,,4.2228,,4.3195,,5.0045,,4.9951,,4.9995,,4.9277,,4.7216,,4.6906,,4.71,,4.8286,,4.1408,49.0,16.336962226448332,0.0,0.9591836734693876,47.0,2.0,True,9.83050718291555,76.0,78.09820309235269,7.086034133283244,794.0,798.8514417049728,92.89627632852566,6.002265665753483,6.019200272478673,0.1424374159995652,6.016435859344423,0.1156541218723548,0.1444444444444444,0.0019139861417674,0.4170971785164163,0.0,3.4432610690397274,26.0,19.0,0.0105614230127848,False,0.149147,0.1280625634277575,0.3822575670445222,0.8313141,0.7739936684005914,0.4258944052280758,2.349402,3.160850699678602,4.024732366190915,0.4000425,0.4778582679640034,0.1947199440266862,0.4510281159141744,0.49023055,0.404075986136299,-0.6348976026364029,2.0,-3.0,-1.0,2.0,0.0,2.0,8.0,2.0,8.0,15.0,27.0,23.0,36.0,4.0,3.2
15,Pre_Exposure_Blank_Fixation_Cross,-4.2333,-5.0402,-6.0553,-5.8474,-5.4674,-5.5204,-5.5697,-5.1789,-4.3558,-5.2261,-6.181,-5.9282,-5.6242,-5.6721,-5.6592,-5.3347,-4.3272,-5.1591,-6.1432,-5.9125,-5.5629,-5.6134,-5.6399,-5.2739,-4.7911,-5.5681,-6.2417,-5.8907,-5.4766,-5.677,-5.6633,-5.2534,-4.8433,-5.6241,-6.288,-5.8626,-5.4404,-5.7065,-5.6617,-5.2433,-4.8178,-5.5966,-6.2654,-5.8757,-5.4572,-5.6923,-5.6625,-5.2481,-4.9996,-5.7133,-6.4721,-6.1283,-5.7467,-5.9907,-5.9072,-5.5402,-4.7604,-5.51,-6.2494,-5.8772,-5.4037,-5.452,-5.6666,-5.112,-5.1413,-5.802,-6.4658,-6.0687,-5.6852,-5.8958,-5.8628,-5.4669,-4.9496,-5.667,-6.3811,-5.9999,-5.5614,-5.6604,-5.7911,-5.2943,-4.8095,-5.5775,-6.3073,-5.9328,-5.5132,-5.7846,-5.7193,-5.3173,-5.0897,-5.8655,-6.6103,-6.2981,-5.8946,-5.9367,-6.0557,-5.6034,-0.089562,-0.36601,-0.2621,-5.6592,0.19018,,5.0204,,4.9105,,5.0172,,5.2151,,5.3962,,5.3104,,5.2169,,5.5404,,5.5638,,5.5498,,5.0821,,5.4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Pre_Exposure_Room_Fixation_Cross,-4.2802,-5.1266,-6.0599,-5.7501,-5.4296,-5.4518,-5.5226,-5.1248,-4.3416,-5.2175,-6.1962,-5.8042,-5.5646,-5.6308,-5.6053,-5.2802,-4.3472,-5.2046,-6.1551,-5.8048,-5.5157,-5.5583,-5.5918,-5.2206,-4.8067,-5.5222,-6.2935,-5.754,-5.4498,-5.6554,-5.5988,-5.2283,-4.8218,-5.5432,-6.3305,-5.6961,-5.4598,-5.7204,-5.5663,-5.2589,-4.8146,-5.5331,-6.3126,-5.7225,-5.455,-5.6884,-5.5814,-5.2441,-5.0243,-5.7471,-6.4959,-5.9516,-5.709,-5.9758,-5.8002,-5.5088,-4.6959,-5.4922,-6.2585,-5.731,-5.3365,-5.3853,-5.5752,-5.041,-4.9855,-5.7372,-6.4407,-5.9013,-5.6762,-5.8747,-5.7513,-5.4513,-4.8588,-5.6362,-6.3768,-5.8454,-5.5135,-5.6064,-5.6919,-5.2401,-4.8446,-5.585,-6.353,-5.7524,-5.5027,-5.7866,-5.6145,-5.3103,-5.1399,-5.8661,-6.7118,-6.2397,-5.8412,-5.9331,-6.0631,-5.5704,-0.082775,-0.37119,-0.29569,-5.6053,0.19704,,4.9833,,4.6719,,4.91,,5.2593,,5.1881,,5.2218,,5.1495,,5.3751,,5.0693,,5.2487,,5.1233,,5.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Forest1,-3.902,-4.9768,-5.9748,-5.7087,-5.4713,-5.6777,-5.4633,-5.2501,-3.8684,-4.9897,-5.9746,-5.7917,-5.5641,-5.7646,-5.511,-5.3409,-3.9244,-5.0201,-6.0067,-5.7784,-5.539,-5.7428,-5.5175,-5.317,-4.517,-5.3953,-6.1691,-5.855,-5.4925,-5.8259,-5.6353,-5.3161,-4.5361,-5.3857,-6.1411,-5.8031,-5.3685,-5.8037,-5.5884,-5.2233,-4.527,-5.3902,-6.1541,-5.8269,-5.4228,-5.8141,-5.61,-5.2648,-4.6118,-5.5682,-6.406,-6.0116,-5.6946,-6.0345,-5.8144,-5.5204,-4.1971,-5.238,-6.1229,-5.7663,-5.473,-5.662,-5.557,-5.2447,-4.4483,-5.4698,-6.3079,-5.9796,-5.6444,-5.9834,-5.7586,-5.4707,-4.3497,-5.3813,-6.2464,-5.8992,-5.5877,-5.8326,-5.6859,-5.3812,-4.5416,-5.4512,-6.2516,-5.8577,-5.47,-5.8708,-5.6624,-5.3146,-4.8853,-5.7839,-6.5484,-6.2638,-5.8631,-6.0671,-6.0273,-5.6422,-0.047726,-0.2005,-0.14171,-5.511,0.24339,,3.7235,,3.5455,,3.7512,,4.1713,,4.269,,4.2228,,4.08,,3.8744,,3.8876,,3.8993,,4.1917,,4.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,LowStress_HighCog_Task,-3.5649,-4.2644,-5.2965,-5.3404,-5.3639,-5.5029,-4.9446,-5.1165,-3.6957,-4.4444,-5.4619,-5.5031,-5.4234,-5.5534,-5.1107,-5.1709,-3.6629,-4.383,-5.4084,-5.4486,-5.4181,-5.5543,-5.0556,-5.1689,-4.1665,-4.9772,-5.8919,-5.6992,-5.3484,-5.4899,-5.4205,-5.1012,-4.2188,-5.0127,-5.9221,-5.7357,-5.3749,-5.631,-5.4538,-5.1724,-4.1932,-4.9955,-5.9075,-5.718,-5.3621,-5.5585,-5.4377,-5.1372,-4.4015,-5.1016,-6.0606,-5.951,-5.6457,-5.7601,-5.6357,-5.3864,-4.1401,-4.9046,-5.8461,-5.6612,-5.3667,-5.4206,-5.3801,-5.0804,-4.4859,-5.2578,-6.1333,-5.9347,-5.5994,-5.7475,-5.6605,-5.3543,-4.3168,-5.0778,-6.0013,-5.8156,-5.5055,-5.591,-5.5352,-5.2334,-4.1982,-4.9429,-5.9031,-5.7665,-5.408,-5.5504,-5.4638,-5.1609,-4.4653,-5.2059,-6.1788,-6.0876,-5.7773,-5.9485,-5.7624,-5.5423,-0.16612,0.11325,0.33637,-5.1107,0.55648,,4.3907,,4.3306,,4.3937,,4.4796,,4.4835,,4.4817,,4.707,,4.6787,,4.602,,4.6497,,4.5575,,4.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,-6.0,-2.0,-3.0,0.0,2.0,9.0,3.0,9.0,13.0,31.0,27.0,29.0,1.6,1.8
15,Forest2,-3.6973,-4.7388,-5.7805,-5.6269,-5.4027,-5.5669,-5.3349,-5.1652,-3.824,-4.833,-5.8669,-5.6901,-5.4446,-5.5933,-5.4094,-5.2013,-3.7947,-4.8204,-5.8554,-5.6876,-5.4466,-5.6012,-5.4024,-5.2054,-4.3535,-5.2746,-6.1341,-5.8101,-5.3887,-5.7255,-5.5833,-5.2126,-4.3492,-5.2618,-6.1154,-5.7679,-5.3291,-5.6962,-5.5517,-5.1647,-4.3512,-5.2678,-6.1241,-5.7874,-5.3563,-5.7098,-5.5664,-5.1867,-4.4448,-5.421,-6.3134,-5.9643,-5.6076,-5.9247,-5.7512,-5.4268,-4.112,-5.1532,-6.0477,-5.7005,-5.3744,-5.4844,-5.4864,-5.1138,-4.3919,-5.373,-6.2188,-5.9078,-5.5491,-5.8016,-5.6808,-5.3469,-4.2676,-5.2891,-6.1636,-5.8317,-5.4896,-5.655,-5.6122,-5.253,-4.3765,-5.2936,-6.1938,-5.8138,-5.3944,-5.7584,-5.6097,-5.2284,-4.6818,-5.5896,-6.4697,-6.1734,-5.7652,-5.8759,-5.9394,-5.5048,-0.074552,-0.19695,-0.084781,-5.4094,0.34978,,3.6537,,3.8163,,3.8294,,4.1034,,4.0661,,4.0838,,3.9754,,3.9956,,3.8665,,3.909,,4.1435,,4.7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,HighStress_HighCog_Task,-3.7696,-4.5267,-5.5498,-5.5393,-5.4053,-5.5726,-5.174,-5.1688,-3.7538,-4.5367,-5.5598,-5.5822,-5.432,-5.59,-5.2028,-5.1907,-3.7994,-4.569,-5.5898,-5.5921,-5.4424,-5.6054,-5.2217,-5.2036,-4.3528,-5.1544,-5.9833,-5.7733,-5.3591,-5.5423,-5.5035,-5.1293,-4.3788,-5.1636,-5.9551,-5.7494,-5.3545,-5.6336,-5.4794,-5.1604,-4.3663,-5.1592,-5.9682,-5.7605,-5.3567,-5.588,-5.4906,-5.1454,-4.5118,-5.2399,-6.1497,-6.0171,-5.6431,-5.8544,-5.7136,-5.4241,-4.2585,-5.0892,-5.9651,-5.7407,-5.3773,-5.4776,-5.4758,-5.1118,-4.543,-5.326,-6.1603,-5.9371,-5.5715,-5.7875,-5.673,-5.3544,-4.4163,-5.2241,-6.0894,-5.8669,-5.5007,-5.6441,-5.6017,-5.2541,-4.3541,-5.1111,-5.9901,-5.8206,-5.4009,-5.6147,-5.5343,-5.1828,-4.6136,-5.3622,-6.2533,-6.1322,-5.77,-5.9356,-5.823,-5.5326,-0.028799,-0.018062,0.17044,-5.2028,0.46084,,4.36,,4.2631,,4.3726,,4.6371,,4.6342,,4.6356,,4.6666,,4.5778,,4.5925,,4.6001,,4.6368,,4.9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,-7.0,-5.0,1.0,-2.0,0.0,9.0,8.0,10.0,11.0,35.0,30.0,11.0,1.4,2.2
15,Forest3,-3.8264,-4.7642,-5.8359,-5.6802,-5.4526,-5.5229,-5.3913,-5.1744,-3.8779,-4.8911,-5.9442,-5.7699,-5.4997,-5.6401,-5.4927,-5.2521,-3.8894,-4.8597,-5.919,-5.7509,-5.4962,-5.6002,-5.4691,-5.233,-4.5018,-5.3762,-6.1813,-5.8443,-5.4275,-5.7588,-5.628,-5.2508,-4.4836,-5.3554,-6.1767,-5.7313,-5.3459,-5.7518,-5.5546,-5.1916,-4.4921,-5.3651,-6.1789,-5.7812,-5.3826,-5.7551,-5.5878,-5.2187,-4.5651,-5.4673,-6.3444,-6.0143,-5.6559,-5.9797,-5.7948,-5.4766,-4.2891,-5.2266,-6.088,-5.7754,-5.4299,-5.488,-5.5476,-5.1465,-4.5446,-5.4563,-6.295,-5.9417,-5.5886,-5.8709,-5.7306,-5.3959,-4.4322,-5.3625,-6.2181,-5.8895,-5.5377,-5.6781,-5.6683,-5.2909,-4.4337,-5.3494,-6.2041,-5.8271,-5.428,-5.8007,-5.6264,-5.2644,-4.7281,-5.6104,-6.4709,-6.178,-5.7595,-5.9019,-5.9486,-5.5119,-0.10142,-0.23606,-0.098443,-5.4927,0.33825,,4.0353,,3.8938,,4.0423,,4.348,,4.3616,,4.3551,,4.2592,,4.3296,,4.1587,,4.2135,,4.1589,,4.7682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,HighStress_LowCog_Task,-3.7701,-4.5431,-5.5543,-5.5252,-5.3345,-5.4321,-5.1659,-5.0692,-3.8334,-4.6426,-5.6584,-5.6209,-5.3656,-5.4294,-5.2729,-5.0846,-3.837,-4.6266,-5.6376,-5.6013,-5.3717,-5.4548,-5.2488,-5.0997,-4.1801,-5.064,-5.893,-5.6477,-5.2364,-5.3585,-5.3966,-4.9817,-4.3494,-5.1542,-6.0152,-5.7338,-5.2578,-5.4137,-5.4912,-5.0188,-4.2609,-5.1092,-5.953,-5.6908,-5.2475,-5.3867,-5.4438,-5.0008,-4.3527,-5.1444,-5.9087,-5.7969,-5.5148,-5.5695,-5.4935,-5.2292,-4.2291,-5.0714,-5.9521,-5.7008,-5.3044,-5.3113,-5.4487,-4.996,-4.4734,-5.2954,-6.1364,-5.8953,-5.4904,-5.5639,-5.6359,-5.2145,-4.372,-5.2002,-6.0674,-5.8242,-5.4235,-5.4535,-5.5672,-5.1266,-4.2541,-5.0478,-5.8276,-5.6976,-5.2788,-5.333,-5.3995,-4.9931,-4.5739,-5.3733,-6.2716,-6.1059,-5.6584,-5.7841,-5.8188,-5.4049,-0.10698,-0.14914,0.031673,-5.2729,0.44555,,4.2819,,4.3195,,4.3477,,4.588,,4.7941,,4.6964,,4.8416,,4.7202,,4.5572,,4.6692,,4.9036,,4.7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-4.0,-4.0,-2.0,-1.0,-2.0,8.0,3.0,7.0,20.0,22.0,19.0,27.0,1.4,1.4
